date,PX_LAST,LOG_VOLUME
12/15/04,3583.76,14.85355899
12/16/04,3588.09,16.56709785
12/17/04,3604.77,14.85624971
12/20/04,3612.62,14.23760595
12/21/04,3605.37,13.96165902
12/22/04,3601.48,16.65570051
12/23/04,3593.3,14.44901282
12/27/04,3607.59,14.00318858
12/28/04,3605.37,14.18948293
12/29/04,3646.95,15.11042511
12/30/04,3710.39,15.96267897
1/3/05,3774.37,15.82493259
1/4/05,3729.36,15.62773681
1/5/05,3736.42,15.24052214
1/6/05,3719.45,15.09438757
1/7/05,3759.98,16.39622348
1/10/05,3800.63,15.73746739
1/11/05,3837.4,17.26105316
1/12/05,3826.26,15.16771594
1/13/05,3813.75,14.91993625
1/14/05,3807.45,15.1078991
1/17/05,3802.17,14.4813369
1/18/05,3806.49,14.7878916
1/19/05,3823.13,14.33392094
1/20/05,3815.69,14.89024878
1/21/05,3860.31,15.96628274
1/24/05,3875.33,15.33163378
1/25/05,3894.12,15.81428162
1/26/05,3931.22,16.09392652
1/27/05,3928.63,15.7883739
1/28/05,3888.94,15.24110976
1/31/05,3881.96,14.38924337
2/1/05,3887.94,15.61725864
2/2/05,3877.94,14.93474964
2/3/05,3858.06,14.40969505
2/4/05,3832.4,14.44398321
2/7/05,3813.07,14.53426798
2/8/05,3815.57,15.57827521
2/9/05,3820.67,15.2152114
2/10/05,3883.13,15.07338217
2/11/05,3927.49,15.86515054
2/14/05,3939.35,15.6539373
2/15/05,3901.85,15.30081846
2/16/05,3937.61,15.33833839
2/17/05,3993.84,15.95151554
2/18/05,4029.27,15.42638723
2/21/05,3998.2,14.42136414
2/22/05,4014.95,15.67925482
2/23/05,4049.4,15.53226304
2/24/05,4039.61,15.42481446
2/25/05,4051.54,14.59871917
2/28/05,4078.26,14.54167028
3/1/05,4100.45,14.9023687
3/2/05,4081.6,15.08017838
3/3/05,4081.32,14.7095385
3/4/05,4115.75,15.03557736
3/7/05,4147.33,15.25868961
3/8/05,4168.27,15.50814669
3/9/05,4178.06,15.40798663
3/10/05,4174.88,15.91545081
3/11/05,4145.28,14.99180307
3/14/05,4146.78,14.51982169
3/15/05,4179.38,15.09783899
3/16/05,4188.5,14.71497532
3/17/05,4177.9,14.62756281
3/18/05,4179.73,14.51228067
3/21/05,4178.92,14.24993882
3/22/05,4241.96,15.01173855
3/23/05,4193.2,15.03560747
3/28/05,4172.36,13.99776795
3/29/05,4134.28,14.40236457
3/30/05,4155.69,14.78836837
3/31/05,4159.85,14.95873381
4/1/05,4135.06,14.63861745
4/5/05,4097.26,15.31396551
4/6/05,4096.25,14.69581425
4/7/05,4105.99,14.6626857
4/8/05,4106.95,15.06834181
4/11/05,4110.37,14.76133097
4/12/05,4105.15,14.93774334
4/13/05,4075.91,15.12333081
4/14/05,4013.06,15.41797622
4/15/05,4019.57,14.99041175
4/18/05,4011.5,14.17089287
4/19/05,4062.28,15.24452311
4/20/05,4100.33,15.08387997
4/21/05,4077.12,14.51182721
4/22/05,4074.8,15.75395217
4/25/05,4075.17,15.06992017
4/26/05,4051.42,15.15913539
4/27/05,4008.93,16.71364389
4/28/05,3991.92,14.4663174
4/29/05,3986.29,14.59899695
5/2/05,4004.36,14.43724283
5/3/05,3947.81,15.4201769
5/4/05,3886.18,15.74318152
5/5/05,3904.19,14.37573816
5/6/05,3918.45,14.64754365
5/9/05,3903.97,14.57983961
5/10/05,3880.73,14.20408176
5/11/05,3863.85,14.19520853
5/12/05,3769.14,15.11522827
5/13/05,3703.17,15.1499225
5/16/05,3706.48,14.58620935
5/17/05,3782.19,14.57140199
5/18/05,3848.09,14.69283965
5/19/05,3857.89,14.56886015
5/20/05,3878.8,14.3267311
5/23/05,3886.17,13.95866673
5/24/05,3871.02,13.67370964
5/25/05,3878.63,14.06833174
5/26/05,3868.85,14.67105334
5/27/05,3894.04,14.52284216
5/30/05,3909.64,14.22839938
5/31/05,3925.34,14.81084867
6/1/05,3961.19,15.22139502
6/2/05,4024.32,16.34188779
6/3/05,4073.58,15.65651406
6/6/05,4082.58,14.47305388
6/7/05,4052.28,14.69679237
6/8/05,4030.62,13.68441391
6/9/05,3998.13,13.89153968
6/10/05,4008.09,14.96333229
6/13/05,4002.48,14.32159114
6/14/05,3970.51,13.99992575
6/15/05,3989.26,14.7588229
6/16/05,4029.98,14.11100305
6/17/05,4056.63,16.54155227
6/20/05,4053.2,13.97453449
6/21/05,4045.38,16.13222969
6/22/05,4059.87,15.9493283
6/23/05,4036.57,15.7907283
6/24/05,4040.88,16.51031995
6/27/05,4060.09,15.59171721
6/28/05,4041.02,15.28460697
6/30/05,4038.07,15.14843025
7/1/05,4013.49,16.30613955
7/4/05,4015.66,14.91614547
7/5/05,4044.22,15.83764762
7/6/05,4061.42,15.14340353
7/7/05,4050.29,13.7348058
7/8/05,4090.27,15.40009435
7/11/05,4143.84,14.54601566
7/12/05,4134.87,14.96315901
7/13/05,4123.11,15.78815987
7/14/05,4150.22,14.97561392
7/15/05,4136.86,15.94761084
7/18/05,4136.46,15.48541703
7/19/05,4130.58,15.50403355
7/20/05,4158.25,15.76481594
7/21/05,4175.39,15.0815665
7/22/05,4208.57,15.21304724
7/25/05,4199.32,15.17552203
7/26/05,4200.83,13.86826239
7/27/05,4210.83,14.86147882
8/1/05,4307.72,15.11718613
8/2/05,4369.57,15.68382126
8/3/05,4450.68,16.55485663
8/4/05,4432.32,16.18977006
8/5/05,4413.93,15.48751398
8/8/05,4411.15,15.63779212
8/9/05,4437.14,15.86957352
8/10/05,4477.21,16.05959603
8/11/05,4532.2,16.07155515
8/12/05,4491.07,16.03781401
8/15/05,4518.79,15.466911
8/16/05,4549.81,15.80462072
8/17/05,4553.46,15.09057499
8/18/05,4550.02,15.5435422
8/19/05,4555.39,15.61383261
8/22/05,4607.79,15.6713747
8/23/05,4587.03,15.17373281
8/24/05,4559.52,15.72125177
8/25/05,4568.86,15.50757381
8/26/05,4588.27,15.76401391
8/29/05,4589.1,15.08696097
8/31/05,4611.76,15.95254448
9/1/05,4663.15,16.84200804
9/2/05,4664.41,15.18268453
9/5/05,4692.44,15.87494618
9/6/05,4725.33,14.97660363
9/7/05,4741.22,15.36990753
9/8/05,4782.18,15.21859197
9/9/05,4824.57,15.10141204
9/12/05,4885.11,15.76823643
9/13/05,4854.04,16.39761644
9/14/05,4858.34,15.34042164
9/15/05,4886.63,15.73184623
9/16/05,4892.06,14.91440014
9/19/05,4892.85,15.56067637
9/20/05,4915.3,14.72555744
9/21/05,4947.98,15.36723058
9/22/05,4943.73,15.23978111
9/23/05,4981.76,15.2415344
9/26/05,5001.99,15.69108024
9/27/05,5010.02,15.52945892
9/28/05,5031.37,16.02807542
9/29/05,5036.28,15.91311233
9/30/05,5070.83,15.90373802
10/3/05,5102.16,14.95533165
10/4/05,5124.88,16.12010084
10/5/05,5101.12,15.78668556
10/6/05,4997.51,15.39167706
10/7/05,5052.91,14.90715127
10/10/05,5042.35,15.21082338
10/11/05,5078.4,15.48194978
10/12/05,5056.89,15.44130891
10/13/05,4990.98,14.85849033
10/14/05,4967.78,14.6300445
10/17/05,5004.41,15.44655887
10/18/05,4985.53,16.88501569
10/19/05,4954.36,15.83106177
10/20/05,4937.75,15.53266393
10/21/05,4934.29,15.39127482
10/24/05,4987.59,15.74798181
10/25/05,5010.55,15.49324206
10/26/05,5001.94,15.54563484
10/27/05,4828.15,15.00064238
10/28/05,4787.16,15.37410813
10/31/05,4764.35,15.76737282
11/2/05,4887.12,17.97459778
11/3/05,4981.52,16.51213648
11/4/05,5031.04,16.41836601
11/7/05,5025.39,16.44334645
11/8/05,4976.52,15.13966831
11/9/05,4979.86,17.34663577
11/10/05,5002.13,16.89675196
11/11/05,5050.61,15.22616553
11/14/05,5046.54,14.58117931
11/15/05,5038.02,15.46320776
11/16/05,5039.11,16.31720566
11/17/05,5063.53,15.88658028
11/18/05,5058.59,15.40728071
11/21/05,5048.07,14.78005645
11/22/05,5005.33,14.83172771
11/23/05,4970.83,15.44589867
11/24/05,4969.73,16.34997335
11/25/05,5044.02,16.38849783
11/28/05,5025.76,14.7993003
11/29/05,5049.73,15.52869352
11/30/05,5034.3,16.23331229
12/1/05,5092.18,14.31507784
12/2/05,5093.65,15.11795282
12/5/05,5144.69,16.81763754
12/6/05,5175.99,15.28736568
12/7/05,5210.69,15.56170329
12/9/05,5235.65,17.11905476
12/12/05,5199.82,14.97485099
12/13/05,5166.05,15.10395722
12/14/05,5161.01,15.61756733
12/15/05,4992.21,15.93948034
12/16/05,4759.19,15.99330594
12/19/05,4442.61,15.47457904
12/20/05,4581.44,15.77738545
12/21/05,4716.01,16.35074571
12/22/05,4776.68,15.0752429
12/23/05,4852.42,14.78211867
12/26/05,4867.74,12.94649694
12/27/05,4760.16,15.70700736
12/28/05,4822.94,15.24824614
12/29/05,4823.74,14.75649624
12/30/05,4802.25,14.77966722
1/2/06,4807.74,12.57595893
1/3/06,4889.63,14.51330293
1/4/06,4911.53,15.47861207
1/5/06,4820.78,15.17428443
1/6/06,4781.77,16.06714735
1/9/06,4761.74,15.00590499
1/10/06,4651.8,15.7954864
1/11/06,4676.84,16.20057265
1/12/06,4653,15.6156366
1/13/06,4602.95,16.06823407
1/16/06,4740.42,15.51165392
1/17/06,4853.38,15.66886594
1/18/06,4904.42,15.585089
1/19/06,4998.83,16.43257466
1/20/06,4951.74,15.7137671
1/23/06,5009.36,14.9768322
1/24/06,5119.63,16.59188666
1/25/06,5201,16.84915663
1/26/06,5422.96,18.20947145
1/27/06,5459.96,16.82083567
1/30/06,5680.42,16.44925501
1/31/06,5633.51,16.63812297
2/1/06,5915.82,17.37546315
2/2/06,6130.44,17.25518116
2/3/06,6314.38,17.06698832
2/6/06,6483.58,17.04314285
2/7/06,6289.8,16.29771021
2/8/06,6114.81,17.21778742
2/9/06,5889.66,15.77077652
2/10/06,5837.01,16.03678147
2/13/06,5976.93,15.37146731
2/14/06,6043.49,15.47714103
2/15/06,5899.68,16.18301672
2/16/06,6002.7,15.74862635
2/17/06,6030.35,15.76716148
2/20/06,6062.6,14.39077639
2/21/06,6076.3,15.4648478
2/22/06,6075.93,15.38439936
2/23/06,6064.58,14.66370016
2/24/06,6094.41,14.89052049
2/27/06,6105.53,15.29839451
2/28/06,6080.68,15.62891703
3/1/06,6173.28,15.61404122
3/2/06,6199.54,16.27246259
3/3/06,6113.94,15.77009271
3/6/06,5966.82,15.02664972
3/7/06,5833.82,15.47446751
3/8/06,5734.91,15.5756925
3/9/06,5938.5,16.52833693
3/10/06,5945.85,14.85871373
3/13/06,5718.06,15.05736366
3/14/06,5734.13,15.05514979
3/15/06,5761.73,15.37677053
3/16/06,5967.41,16.94199886
3/17/06,5966.83,17.50056506
3/20/06,5723.26,19.40385675
3/21/06,5812.19,17.49627026
3/22/06,5868.97,16.92149509
3/23/06,5810.15,15.83609461
3/24/06,5817.96,16.46307758
3/27/06,5874.57,18.32320056
3/28/06,5878.5,16.22309474
3/29/06,5943.76,17.04432147
3/30/06,5947.36,14.44823182
3/31/06,5920.5,15.54014737
4/3/06,5933.53,15.47870779
4/4/06,5975.24,16.31751299
4/5/06,6081.27,15.85640148
4/6/06,6067.81,16.00776034
4/7/06,6192.89,16.46416441
4/10/06,6333.83,16.40374839
4/11/06,6218.35,15.52224087
4/12/06,6470.08,16.33466379
4/17/06,6635.01,15.71804695
4/18/06,6813.09,16.75679187
4/19/06,6804.18,16.18396522
4/20/06,6783.25,15.33950169
4/21/06,6991.78,15.69447182
4/24/06,7016.15,15.61224845
4/25/06,7063.08,15.74905297
4/26/06,7089.02,16.34316598
4/27/06,6963.92,15.8494758
4/28/06,7142.92,15.82812857
5/2/06,7184.55,15.95777888
5/3/06,7006.15,16.45279424
5/4/06,7053.87,15.64663672
5/5/06,7121.28,16.01557454
5/8/06,7284.64,16.2077772
5/9/06,7477.62,16.60394704
5/10/06,7612.8,16.59828541
5/11/06,7763.85,16.2860669
5/12/06,7689.84,15.9615395
5/15/06,7581.13,14.98002544
5/16/06,7523.43,15.96119105
5/17/06,7335.43,15.6802782
5/18/06,7204.06,16.08241293
5/19/06,7142.34,15.20156789
5/22/06,7175.1,15.37591914
5/23/06,7441.47,16.07379741
5/24/06,7333.28,16.58747008
5/25/06,7423.56,15.795502
5/26/06,7503.05,15.93097805
5/29/06,7452.74,14.86241754
5/30/06,7306.89,15.02073048
5/31/06,7211.67,16.11747926
6/1/06,7396.98,16.47311805
6/2/06,7700.66,16.46873231
6/5/06,7750.74,16.03370571
6/6/06,7595.07,15.78452642
6/7/06,7758.61,15.8344376
6/8/06,7655.94,17.54746155
6/9/06,7800.73,16.843397
6/12/06,7768.51,16.17615425
6/13/06,7666.54,15.89030884
6/14/06,7677.78,16.59590108
6/15/06,7860.99,16.80242103
6/16/06,7892.96,15.47131551
6/19/06,7849.42,14.7609367
6/20/06,7788.69,15.41045839
6/21/06,7812.04,16.30636888
6/22/06,7851.42,15.07948078
6/23/06,7874.28,14.85519876
6/26/06,7934.44,15.05849732
6/27/06,7871.94,15.35521804
6/28/06,7930.69,15.11281222
6/30/06,8155.8,14.64984475
7/3/06,8288.45,15.58345314
7/4/06,8392.17,15.28741869
7/5/06,8457.14,15.8670016
7/6/06,8527.51,16.06263093
7/7/06,8534.61,15.26472361
7/10/06,8559.34,15.86553642
7/11/06,8724.14,15.7563381
7/12/06,8806.32,16.37906718
7/13/06,8754.87,16.06879416
7/14/06,8856.76,15.97012497
7/17/06,8684.22,14.8959901
7/18/06,8494.78,16.02853882
7/19/06,8614.77,16.13349074
7/20/06,8565.54,16.06531609
7/21/06,8503.6,15.93652521
7/24/06,8509.43,14.09696377
7/25/06,8685.56,15.35640685
7/26/06,8807.47,14.90344134
7/27/06,8826.83,15.06814723
7/31/06,8973.69,14.19987119
8/1/06,8908.97,15.19216006
8/2/06,8938.28,15.10753874
8/3/06,8932.55,15.06748293
8/4/06,9064.81,14.50756364
8/7/06,9333.94,14.9954094
8/8/06,9309.41,15.76641422
8/9/06,9382.3,15.14969392
8/10/06,9389.33,15.25129317
8/11/06,9667.33,15.78839128
8/14/06,9659.36,14.73623823
8/15/06,9671.88,15.23909011
8/16/06,9553.3,14.90962073
8/17/06,9576.19,16.41768122
8/18/06,9805.12,15.9404245
8/21/06,9925.11,16.66230381
8/22/06,9835.25,17.16524481
8/23/06,9872.45,15.61229521
8/24/06,9855.29,15.77807834
8/25/06,9906.65,15.67657032
8/28/06,9912.87,14.88808752
8/29/06,9849.78,14.46339046
8/31/06,10011.95,15.09469621
9/1/06,10193.75,16.00322584
9/4/06,10270.27,15.18496161
9/5/06,10386.74,15.22033468
9/6/06,10408.86,15.36956916
9/7/06,10409.95,15.69418262
9/8/06,10458.23,16.27419412
9/11/06,10305.31,15.44551786
9/12/06,10245.4,16.02487361
9/13/06,10299.44,15.76949105
9/14/06,10185.69,14.95817418
9/15/06,10118.28,14.8798219
9/18/06,10230.54,14.88313635
9/19/06,10181.01,15.14780665
9/20/06,10091.86,15.39788761
9/21/06,10139.46,14.83345856
9/22/06,10166.83,15.04915886
9/25/06,10137.48,15.40202656
9/26/06,10253.59,15.73623095
9/27/06,10343.77,15.28682529
9/28/06,10346.61,15.41267344
9/29/06,10390.34,15.59740688
10/2/06,10331.02,15.33585427
10/3/06,10169.81,15.19900275
10/4/06,9919.87,15.44555195
10/5/06,10082.02,15.41198582
10/6/06,10143.52,16.02493574
10/9/06,10117.03,15.21867703
10/10/06,10110.66,14.82173047
10/11/06,10254.39,15.48154598
10/12/06,10371.74,14.8917443
10/13/06,10483.41,15.90989293
10/16/06,10684.17,15.76246973
10/17/06,10707.01,14.92830612
10/18/06,10806.15,15.57806776
10/19/06,10834.57,15.64316776
10/20/06,10719.34,15.41961668
10/23/06,10642.65,15.26611662
10/24/06,10638.87,14.66046081
10/25/06,10731.14,14.73133118
10/26/06,10674.82,14.83898183
10/27/06,10757.6,16.36262152
10/30/06,10716.15,15.11135217
10/31/06,10694.54,15.54169417
11/2/06,10825.64,15.19341079
11/3/06,10879.64,14.80527292
11/6/06,11041.35,15.23169886
11/7/06,11180.31,15.34966162
11/8/06,11125.35,15.32273167
11/9/06,11302.03,14.74873353
11/10/06,11162.99,15.30759769
11/13/06,11135.32,16.30547415
11/14/06,11193.68,15.12633702
11/15/06,11184.41,15.33924482
11/16/06,11098.92,15.69909824
11/17/06,11002.26,14.94080762
11/20/06,11071.87,14.24860834
11/21/06,11164.64,15.68003245
11/22/06,11150.2,15.36920191
11/23/06,11270.33,15.47260542
11/24/06,11408.83,16.8017002
11/27/06,11417.67,14.91989317
11/28/06,11320.47,14.70520841
11/29/06,11395.82,15.05020731
11/30/06,11482.41,15.43497761
12/1/06,11535.41,15.07039071
12/4/06,11649.51,14.44554487
12/5/06,11713.62,15.38774596
12/6/06,11848.98,15.27955384
12/7/06,11957.39,15.8982585
12/11/06,12280.47,15.48771705
12/12/06,12324.97,15.64545318
12/13/06,12360.35,14.82307205
12/14/06,12534.3,15.64347337
12/15/06,12864.06,16.75878323
12/18/06,13143.57,16.61958166
12/19/06,12846.41,16.67182328
12/20/06,12644.94,16.94502152
12/21/06,12513.43,15.20585446
12/22/06,12633.77,15.02404574
12/26/06,12768.69,15.98711848
12/27/06,12918.45,16.19934111
12/28/06,12890.12,15.78584639
12/29/06,12884.2,15.32451999
1/2/07,12952.67,14.74651688
1/3/07,12862.02,16.27729187
1/4/07,12819,16.28934775
1/5/07,12644.29,16.51021929
1/8/07,12438.51,16.41085511
1/9/07,12360.23,16.17793126
1/10/07,12720.62,16.16552861
1/11/07,13057.77,16.09719392
1/12/07,13025.52,15.64476521
1/15/07,13130.38,15.7745789
1/16/07,13208.85,16.25152025
1/17/07,13135.67,16.62777001
1/18/07,13091.16,16.18510306
1/19/07,13276.66,16.11117214
1/22/07,13427.22,16.49494981
1/23/07,13579.41,16.36544623
1/24/07,13629.15,16.16231682
1/25/07,13737.81,16.2603968
1/26/07,13707.73,16.7217403
1/29/07,13639.9,16.9774483
1/30/07,13563.22,16.58339021
1/31/07,13633.78,16.09930919
2/1/07,13674.3,15.93977118
2/2/07,13563.93,15.42536798
2/5/07,13623.17,14.866008
2/6/07,13733.89,17.30329421
2/7/07,13860.28,16.22605629
2/8/07,13965.82,16.35526289
2/9/07,14200.53,16.87346881
2/12/07,14218.4,15.98560908
2/13/07,14437.18,15.74257961
2/14/07,14549.69,15.60844817
2/15/07,14586.89,15.98024925
2/16/07,14560.41,15.80801295
2/19/07,14645.3,16.03371409
2/20/07,14694.83,16.04447903
2/21/07,14935.52,16.14216778
2/22/07,15261.73,16.40274016
2/23/07,15513.22,16.60980787
2/26/07,15605.9,16.05585486
2/27/07,15280.51,16.1404242
2/28/07,15150.74,16.24055998
3/1/07,15266.96,16.7362104
3/2/07,15238.18,16.5573602
3/5/07,15020.61,16.21605604
3/6/07,15260.07,16.37302496
3/7/07,15529.88,16.48875266
3/8/07,15760.21,16.2364189
3/9/07,15685.08,16.07617941
3/12/07,15868.66,16.14232191
3/13/07,15837.03,16.18804476
3/14/07,15706.2,15.88766335
3/15/07,15920.27,16.17009656
3/16/07,15911.79,15.71272779
3/19/07,16141.99,15.47091465
3/20/07,16204.45,16.07964865
3/21/07,16183.17,15.78102093
3/22/07,16265.79,15.73651234
3/23/07,16338.86,16.25225427
3/26/07,16470.48,16.12644708
3/27/07,16572.57,16.63688534
3/28/07,16762.79,16.48335732
3/29/07,17019.05,16.26004919
3/30/07,17152.82,16.10385919
4/2/07,17520.63,16.63297208
4/3/07,17911.83,16.34875814
4/4/07,18141.31,16.27498503
4/9/07,18441.19,16.34679239
4/10/07,18946.15,16.59186842
4/11/07,18848.86,16.08690865
4/12/07,19041.61,16.00061847
4/13/07,19412.29,16.45911973
4/16/07,19924.33,16.71498124
4/17/07,20467.79,16.63884105
4/18/07,20661.38,17.51668761
4/19/07,20454.23,16.3486627
4/20/07,20656.68,16.38923194
4/23/07,20729.65,16.65444767
4/24/07,20752.13,17.0897759
4/25/07,20703.38,16.89326028
4/26/07,20692.03,16.75146852
4/27/07,20781.77,16.92567252
4/30/07,20674.78,17.35077497
5/2/07,20699.92,17.1449096
5/3/07,20945.94,17.29634423
5/4/07,21476.45,17.01999058
5/7/07,22166.68,17.34525459
5/8/07,22493.97,17.5512375
5/9/07,22995.09,17.4676899
5/10/07,22969.65,17.5848296
5/11/07,22964.42,16.78774117
5/14/07,22303.35,16.75331034
5/15/07,22171.89,16.86836802
5/16/07,21556.22,16.49871265
5/17/07,21473.47,16.30952932
5/18/07,21971.16,17.40963995
5/21/07,22076.12,16.78050049
5/22/07,21559.5,16.20910523
5/23/07,21757.18,16.40596481
5/24/07,21328.24,16.19465096
5/25/07,21248.31,15.85160322
5/28/07,20741.58,15.90199251
5/29/07,20066.77,15.95940972
5/30/07,18543.82,17.56458294
5/31/07,20129.5,17.16821
6/1/07,20732.66,16.52509438
6/4/07,20913.05,15.69881692
6/5/07,21340.54,16.17569292
6/6/07,21058.97,15.52260335
6/7/07,20880.33,15.5995152
6/8/07,20789.75,15.31701086
6/11/07,21061.54,16.06397056
6/12/07,21054.97,15.8761851
6/13/07,21493.99,15.80858452
6/14/07,21926.54,16.62469233
6/15/07,22160.68,16.00459622
6/18/07,22192.02,16.27652838
6/19/07,22190.02,16.29134939
6/20/07,22153.86,16.01946533
6/21/07,22096.56,15.61386059
6/22/07,22140.53,15.83761638
6/25/07,22268.03,16.41252945
6/26/07,22213.99,16.49554866
6/27/07,22191.94,15.65023373
6/28/07,22365.9,16.84897186
7/2/07,22608.17,16.9622083
7/3/07,22591.51,16.13613653
7/4/07,22754.15,15.91417159
7/5/07,22857.46,15.98110136
7/6/07,22936.07,16.4564042
7/9/07,23073.84,15.73048127
7/10/07,22845.48,15.66884729
7/11/07,22927.77,15.74550283
7/12/07,23211.65,15.60836476
7/13/07,23535.09,16.1853488
7/16/07,23726.57,17.04676292
7/17/07,23695.81,15.89611343
7/18/07,23578.92,15.9371114
7/19/07,23624,15.74262692
7/20/07,23633.15,15.87013506
7/23/07,23628.24,15.22479071
7/24/07,23789.75,15.74249619
7/25/07,23623.87,15.97650006
7/26/07,23261.16,15.57870096
7/27/07,23178.21,15.75438732
7/30/07,23145.93,15.04626891
7/31/07,23418.17,15.9524673
8/1/07,23057.97,16.21984794
8/2/07,23043.56,15.61711227
8/3/07,22950.22,15.49426201
8/6/07,22561.91,15.001231
8/7/07,22785.72,15.64401942
8/8/07,23055.91,15.93834235
8/9/07,22643.92,14.95027347
8/10/07,22217.08,15.78533615
8/13/07,22283.74,15.23405694
8/14/07,21627.25,15.47078303
8/15/07,20997.85,16.05960801
8/16/07,19550.35,18.7749604
8/17/07,20652.97,16.05449759
8/20/07,20438.69,15.34549825
8/21/07,20545.27,15.12060517
8/22/07,21124.14,15.57561887
8/23/07,20970.59,15.67442871
8/24/07,21051.48,15.43421659
8/27/07,20944.57,14.55078384
8/28/07,20423.76,14.67970683
8/29/07,20549.55,15.2086477
8/31/07,20846.26,15.18927652
9/3/07,20853.82,14.55145953
9/4/07,20685.49,14.46490437
9/5/07,20166.28,15.93658876
9/6/07,20268.06,16.06715998
9/7/07,19653.57,15.55099275
9/10/07,18818.48,16.65824834
9/11/07,19412.41,16.37120802
9/12/07,19548.81,16.249554
9/13/07,19782.2,16.36804953
9/14/07,19624.61,16.98479261
9/17/07,19516.92,15.10420367
9/18/07,20165.86,15.82969572
9/19/07,20999.8,16.50363733
9/20/07,20762.8,15.18562523
9/21/07,21114.45,16.21964343
9/24/07,21352.51,15.87938963
9/25/07,21324.54,16.16121864
9/26/07,21613.15,16.03221157
9/27/07,21941.54,16.31209641
9/28/07,21823.44,15.51997625
10/1/07,21958.31,15.69474749
10/2/07,21763.77,15.58893734
10/3/07,21758.24,15.39666792
10/4/07,21738.13,15.24305698
10/5/07,21911.93,15.58905633
10/9/07,22034.66,15.33560281
10/10/07,22177.13,16.10200102
10/11/07,22402.72,16.77683957
10/12/07,22653.83,15.87534692
10/15/07,22684.39,16.1827092
10/16/07,22392.39,15.23650968
10/17/07,22382.74,15.9998533
10/18/07,22180.17,15.77052061
10/19/07,21930.55,15.61427957
10/22/07,21461.7,15.83579017
10/23/07,21613.57,15.08486934
10/24/07,21391.05,15.38968185
10/25/07,21453.18,15.07026811
10/26/07,21809.99,15.51500177
10/29/07,22036.66,15.53263843
10/30/07,21772.46,15.51900714
10/31/07,21696.27,16.65977107
11/2/07,21346.74,15.28980939
11/5/07,20982.28,14.71523848
11/6/07,20877.43,15.53234136
11/7/07,20186.01,16.08194834
11/8/07,19689.96,16.5452334
11/9/07,19797.8,16.35980412
11/12/07,19442.17,15.58152067
11/13/07,19415.46,15.20365346
11/14/07,19835,15.6760581
11/15/07,19438.14,15.31630123
11/16/07,19210.4,15.14020076
11/19/07,18195.49,14.94730711
11/20/07,17389.26,16.04140768
11/21/07,16955.48,16.71363761
11/22/07,17505.33,15.86807577
11/23/07,17836.92,17.13740987
11/26/07,17860.43,16.21388099
11/27/07,17477.09,15.08240323
11/28/07,17842.83,15.11465399
11/29/07,17942.76,15.1200261
11/30/07,18255.97,15.75021256
12/3/07,18518.33,15.4134834
12/4/07,18511.9,15.75739074
12/5/07,18718.54,15.55670138
12/6/07,19073.69,15.89081003
12/7/07,19137.6,16.00958362
12/10/07,19062.71,15.59337815
12/11/07,18915.38,15.32847193
12/12/07,18909.73,16.08538969
12/13/07,18397.77,14.93901414
12/14/07,17859.86,14.87158688
12/17/07,16981.53,15.3337996
12/18/07,16729.58,15.40393421
12/19/07,17040.91,15.6259642
12/20/07,17249.7,15.49404646
12/21/07,17644.06,15.41854461
12/26/07,17639.28,15.00784692
12/27/07,17550.3,15.13442503
12/28/07,17524.79,15.84741778
1/2/08,17329.16,14.15876545
1/3/08,17634.37,15.17328867
1/4/08,17583.8,15.32380417
1/7/08,17453.93,14.76924003
1/8/08,17483.23,15.22778183
1/9/08,17122.23,14.85096116
1/10/08,16845.55,15.02646444
1/11/08,16486.69,16.3939458
1/14/08,16414.25,15.45535255
1/15/08,15691.14,15.61267854
1/16/08,14847.69,16.51154715
1/17/08,14795.86,15.72405345
1/18/08,14701.11,16.39995028
1/21/08,13472.93,16.69770744
1/22/08,14115.46,17.17206511
1/23/08,13279,16.39294952
1/24/08,13604.22,16.86800877
1/25/08,13877.7,16.26417473
1/28/08,13819.75,15.18337233
1/29/08,14166.25,15.42672809
1/30/08,14544.41,15.69177676
1/31/08,15009.98,16.16513753
2/1/08,15363.98,15.85537633
2/4/08,15953.57,16.19285909
2/5/08,15387.95,16.50430638
2/6/08,15501.44,16.36498456
2/7/08,15442.36,15.37171456
2/8/08,15841.08,16.02155138
2/11/08,16059.26,15.67231639
2/12/08,16483.16,16.7215542
2/13/08,16531.76,16.56128933
2/14/08,16444.1,15.73262198
2/15/08,16052.78,15.85585206
2/18/08,16129.88,15.95420119
2/19/08,16439.8,16.27402027
2/20/08,16597.54,16.34185565
2/21/08,17009.58,16.71736365
2/22/08,16883.14,15.6589465
2/25/08,17028.99,15.86443245
2/26/08,17337.17,16.26667711
2/27/08,17778.16,16.30068434
2/28/08,18053.07,16.24398283
2/29/08,17766.94,15.48519504
3/3/08,17853.71,15.83668083
3/4/08,17255.58,15.82991159
3/5/08,17544.44,16.03901327
3/6/08,17513.84,15.56741753
3/7/08,17575.34,15.67473317
3/10/08,17463.95,15.15022579
3/11/08,17776.72,15.88706798
3/12/08,18064.87,16.06988245
3/13/08,17957.69,15.67300268
3/14/08,17877.81,15.69156231
3/17/08,17350.6,15.73667592
3/18/08,17606.93,15.7791026
3/19/08,17277.42,15.42918827
3/24/08,16996.81,15.96369509
3/25/08,16986.93,16.36701626
3/26/08,16945.67,16.78151155
3/27/08,17431.85,16.47681745
